,title,url,location,description,job_id
528,Teamleiter*in (m/w/d),https://www.amazon.jobs/en/jobs/1445527/teamleiter-in-m-w-d,['location'],"DESCRIPTION
Wir glauben, dass bei Amazon jeder Tag ""Day One"" ist.
Ein Tag, den ersten Schritt zu wagen. Ein Tag, sich neuen Herausforderungen zu stellen. Und heute könnte der Tag sein, an dem Du selbst Teil einer großen Idee wirst. Ein Tag, an dem Du deine eigenen Ideen verwirklichen kannst. Komme zu einem Unternehmen, das sich jeden Tag neu erfindet. Bei Amazon zu arbeiten, ist immer wieder aufregend. Ziel von Amazon ist es seit jeher, das kundenorientierteste Unternehmen der Welt zu werden.

Zur Verstärkung unseres Teams am Standort in Winsen (Luhe) bei Hamburg suchen wir:


Teamleiter*in (w/m/d) für die Spätschicht und für die Nachtschicht

Jobnummer: 1445527
Anzahl der Stellen: 3
Joblevel: Level 3 (Hourly)
Schichten: Spätschicht und Nachtschicht
Arbeitstage: Montag - Samstag an 5 Arbeitstagen
Startdatum: nach Ausschreibungsende
Befristung der Stellen: unbefristet



Du bist für die fachliche Führung des operativen Teams verantwortlich und spielst eine Schlüsselrolle bei der Bearbeitung unserer Kundenaufträge. Du arbeitest eng mit deinem Mitarbeiterteam auf der Fläche zusammen, um für reibungslose operative Abläufe an unserem Logistikstandort in Winsen (Luhe) zu sorgen.
Wir möchten, dass unsere Teams zusammenarbeiten und sich nicht mit dem Status quo zufriedengeben. Jeder Tag ist bei uns anders, was stets für neue Herausforderungen und Abwechslung sorgt!

Du wirst...
· Darauf achten, dass Sicherheitsstandards eingehalten werden, stets auf dem neusten Stand sind und damit eine sichere Arbeitsumgebung schaffen.
· Die Aufgaben während deiner Schichten verteilen und anpassen, sowie in Zusammenarbeit mit dem Schichtleiterteam erste Führungsaufgaben übernehmen.
· Unsere Mitarbeiterteams motivieren und schulen.
· Sicherstellen, dass Kundenbestellungen gemäß unseren Qualitäts- und Sicherheitsstandards bearbeitet werden.
· Durchgängig relevante Informationen und Kennzahlen auswerten und an das Management-Team weitergeben.
· Stunden- und Zeitplänen für die Mitarbeiterteams erstellen.
· Mit internen und externen Kollegen (m/w/d) zusammenarbeiten (z.B. aus dem Bereich HR, Customer Service, Transport).
· Prozesse auswerten, optimieren und Innovationen vorantreiben.",1445527
529,Business Development - Edge Services,https://www.amazon.jobs/en/jobs/1445484/business-development-edge-services,['location'],"DESCRIPTION

*** Please note this role can be based in multiple EMEA locations including Dublin, London, Frankfurt, Paris, Zaragoza or Milan) ***

The Amazon Web Services Infrastructure Global Expansion Edge team is looking for a Business Developer to work with teams across the organization to help manage EMEA colocation expansion. This person will need to be a strong communicator that can work independently within a team setting in a fast paced, ambiguous environment.


A successful candidate will be highly motivated; analytical; possess a strong sense of ownership; have exceptional organizational skills, high integrity and accountability; and have a passion for process improvement. This position involves direct contact with business owners and external parties; you must have a professional demeanor and be able to communicate effectively with people at every level, including senior management.

Responsibilities
· Analyze and organize communications around contractual gap analysis in colocation contracts
· Manage remediation transactions: validate stakeholder inputs, engage with vendors with guidance from Technical Business Developers, prepare business cases for leader approval, and drive contract execution with legal partners
· Track and manage individual gap remediation projects to approval and handover to operational teams for implementation
· Manage data center agreements with third party suppliers, including supporting contract transactions; generating and processing service orders; vendor communications; obtaining internal financial, technical, and legal approvals.
· Manage a global portfolio of commercial agreements for critical data center infrastructure.
· Lead development and implementation of process improvements to increase process automation and scalability in order to support a rapidly growing business.
· Gather and own maintenance of various data to ensure high data integrity. These data will often be from disparate, ambiguous, or difficult sources.
· Develop metrics and analyze trends for key takeaways to achieve business objectives and reduce operating costs.
· Support continual process improvement initiatives with accurate and meaningful data.",1445484
530,Senior Customer Experience Manager,https://www.amazon.jobs/en/jobs/1445480/senior-customer-experience-manager,['location'],"DESCRIPTION
At Amazon Logistics (AMZL), we are building a world-class last mile operation, where Last Mile Delivery Experience (LMDX) plays a key role. In LMDX we work for our customers. We aim to fulfill their necessities and delight them, building a consisting but customized delivery experience. We are continuously anticipating their needs by building the processes and products needed to make this happen.


We are seeking a Senior Customer Experience Manager LMDX.
This role can be based anywhere in Europe.


The successful candidate will be self-motivated, passionate, highly analytical and detail-oriented, possess superior interpersonal and communication skills, and be comfortable working independently to drive growth and change in a fast-paced environment. Bias for action is an absolute must, and candidates demonstrate a superior record of accomplishment of delivering results.

Responsibilities include:
· Customer-Focus: Develop a thorough understanding of customer needs and pain points related to our deliveries, both existing and potential. Use that knowledge to advocate for/drive delivery of studies and services that enable Amazon to provide customers with an exceptional delivery experience.
· Customer Research and Analytics: Design, execute, and analyze customer research to evaluate delivery experience and operational excellence, then recommending and following-through on solutions.
· Stakeholder management: Build strong relationships with multi-disciplinary stakeholders around the globe to understand and evaluate business priorities, define shared opportunities and requirements, and establish information sharing mechanisms. Work alongside stakeholders to define and execute innovative solutions for your customers while influencing with and without authority.
· Deliver Results: Lead large and complex process improvement efforts incl. scope alignment with local and international teams, data analysis, and presenting results to senior management.
· Manage Ambiguity: Understand complex business problems across departments and manage several competing priorities ensuring critical projects remain visible to senior leadership and stakeholders.
· Teamwork: Support team atmosphere and contribute to our high-performing culture. Work cross functionally with peers globally to support training, best practices, and shared opportunities. Be comfortable in different roles, sometimes supporting, sometimes leading",1445480
531,Senior Solutions Architect,https://www.amazon.jobs/en/jobs/1445465/senior-solutions-architect,['location'],"DESCRIPTION
This role is within the Germany organization and you would be working with Enterprise customers. The role is available in Munich, Berlin, Hamburg, Frankfurt, Duesseldorf or Cologne.

Solutions Architects work hand in hand with AWS customers to help them make the most of the Cloud. They are at the crossroads of business and technology and engage with organizations at all stages of cloud adoption. Solutions Architects are responsible for creating and presenting technical content and sharing best practices.

Solutions Architects are responsible for the overall technical relationship between customers and AWS and make recommendations on security, cost, performance, reliability and operational efficiency. They work to understand the customer's needs and give prescriptive guidance on how to create business value with AWS technology. Solutions Architects lead activities such as architecture reviews, white-boarding sessions, demos and technical workshops. They collaborate with other teams such as account management, professional services, support, product teams and the AWS partner ecosystem.

In this role you will get to practice your creativity, linking technology to tangible solutions and educating AWS customers about the art of the possible. You will have the opportunity to define or invent cloud-native reference architectures for a variety of use cases. (e.g. Machine Learning, Serverless and Container based architectures, Analytics and Big Data).

The Solutions Architecture team is a diverse group of technologists from a variety of backgrounds. Practical knowledge of the AWS platform is desired but not required, provided you have a sound technical foundation and a desire to learn.

You will have the support to grow your expertise in industry and technology areas of depth. Every day you will learn something new from your customers, your peers and your own experiments.

At Amazon you will be encouraged and rewarded for doing what is right for the long-term success of the customer. We value your passion to discover, invent and build on behalf of customers.

Amazon has always been, and always will be, committed to diversity and inclusion. We seek builders from all backgrounds to join our teams, and we encourage our employees to bring their authentic, original, and best selves to work.


Roles and Responsibilities
· Work directly with strategic customers to accelerate their challenging, mission-critical projects and recommend best-practice architectures in line with their long-term business outcomes
· Build technical relationships with customers and operate as their trusted advisor. The best interests of the customer will shape the guidance you provide.
· Share the voice of the customer to inform the roadmap of AWS features.
· Participate in the creation and sharing of best practices, technical content and new reference architectures (e.g. white papers, code samples, blog posts).
· Evangelize and educate about AWS technology (e.g. through workshops, user groups, meetups, public speaking, online videos or conferences).
· Contribute to the growth of the Solutions Architecture organization by interviewing candidates and having a voice in hiring decisions. You will also be helping others develop new skills by mentoring team members.
· Develop areas of depth in technical domains relevant to your interests and your customer's outcomes.",1445465
532,"Solutions Architect, Music",https://www.amazon.jobs/en/jobs/1445414/solutions-architect-music,['location'],"DESCRIPTION
Amazon Music

Imagine being a part of an agile team where your ideas have the potential to reach millions. Picture working on cutting-edge consumer-facing products, where every single team member is a critical voice in the decision-making process. Envision being able to leverage the resources of a Fortune-500 company within the atmosphere of a start-up. Welcome to Amazon Music, where ideas are born and come to life as Amazon Music Unlimited, Prime Music, Amazon Music HD, Podcasts, and so much more.

Everyone on our team has a meaningful impact on product features, new directions in music streaming, and customer engagement. We are looking for new team members across a variety of job functions including software engineering/development, marketing, design, ops and more. Come join us as we make history by launching exciting new projects in the coming year.

Our team is focused on building a personalized, curated, and seamless music experience. We want to help our customers discover up-and-coming artists, while also having access to their favorite established musicians. We build systems that are distributed on a large scale, spanning our music apps, web player, and voice-forward audio engagement on mobile and Amazon Echo devices, powered by Alexa to support our customer base. Amazon Music offerings are available in countries around the world, and our applications support our mission of delivering music to customers in new and exciting ways that enhance their day-to-day lives.

Come innovate with the Amazon Music team!

We are seeking a Solutions Architect who is passionate about working with a diverse set of partners to design and build Amazon Music experiences, being empathetic to their challenges and with a willingness to champion their problems for prioritization. The ideal candidate will have past experience working as a systems or support engineer or technical architect and has a strong understanding of large-scale robust application architecture and solutions. In collaboration with business development and product development, you will partner with various tech teams from across the industry to craft highly scalable, flexible, and resilient API integrations with Amazon Music. As a trusted partner advisor, you will help organizations understand best practices around current integration options, and develop partner relationships to bring new ideas and requests to the Amazon Music team to continually strengthen our products. You will have the opportunity to help build mind share and ubiquity of Amazon Music and to foster customer use, service adoption, and breadth of device choice available to our customers. Here are some other qualities we are looking for:

Be fun to work with. We strive to “Work hard. Have fun. Make history.” Our team brings music to new platforms and devices, and every day is a chance to be creative in paths forward while embracing the peculiarities of the music landscape. Be bold in making bets on the future of music enjoyment and device adoption. Enjoy working with partners. Be passionate about educating and training partners and supporting them in designing, and building innovative Amazon Music experiences.

Have a strong understanding of large-scale robust application architecture and solutions. The ideal candidate will have past experience working as a systems or support engineer or technical architect. You enjoy keeping your existing technical skills honed and developing new ones in the face of shifting and evolving device form factors, so you can make strong contributions to deep architecture solutions. You will regularly take part in deep-dive education and design exercises to create world-class applications of Amazon Music.

As a Solutions Architect, you will partner with a development team owning the set of APIs that third-party devices and apps use to provide Amazon Music to customers. Partner types include speaker manufacturers, car OEMs and consumer apps. Our APIs vend a JSON tree structure of playables and navigation nodes that partners use to allow customers to browse the catalogue and play items found there. We are always interested in working with new partners and form factors to maximize experimentation on devices where customers enjoy music. Our mission is to bring Amazon Music everywhere relevant.

Roles and Responsibilities: ·

· Ensure success in building and integrating compelling Amazon Music experiences into partner devices and applications as a key member of the business development and partner music team
· Formulate and support customer adoption and revenue objectives through integration of Amazon Music with external partners in partnership with the business development team.
· Educate partners of all sizes on the value of Amazon Music integration, and participate in deep architectural discussions to ensure integrations are designed for successful deployment and adoption
· Conduct one-to-few and one-to-many training sessions to transfer knowledge to partner teams considering or already using Amazon Music integrations
· Proactively capture and share best-practice knowledge of Amazon Music integration, and share back examples of difficulties and friction to Amazon Music teams
· Author or otherwise contribute to partner-facing publications, documentation, training materials, and FAQs· Build relationships with senior technical individuals inside and outside Amazon to enable them to become Amazon Music adoption advocates
· Act as a technical liaison between partners’ and service engineering teams and support. Identify gaps/issues and help drive product improvements to address.",1445414
533,"Senior Sales Manager, Adapt",https://www.amazon.jobs/en/jobs/1445353/senior-sales-manager-adapt,['location'],"DESCRIPTION
Amazon Advertising is dedicated to driving measurable outcomes for brand advertisers, agencies, authors, and entrepreneurs. Our ad solutions—including sponsored, display, video, and custom ads—leverage Amazon’s innovations and insights to find, attract, and engage intended audiences throughout their daily journeys. With a range of flexible pricing and buying models, including self-service, managed service, and programmatic ad buying, these solutions help businesses build brand awareness, increase product sales, and more.

The Amazon Adapt team supports the Field Sales Organization during gaps in business coverage due to Leaves of Absence, Roles To Be Hired, and unexpected incremental opportunity. Adapt team members impact the business across verticals, products and roles, and enjoy high-velocity exposure across the organization and customers. In addition, the Adapt team prioritizes opportunity for extreme flexibility, recognizing that great talent comes in many shapes and sizes. One example of this is our reduced week (30-39 hours) role designed to accommodate a growing demand for flexible work schedules while still delivering bar-raising advertising customer experience and revenue targets. If you’re interested in joining a rapidly growing team working to build a unique, world-class advertising group with a relentless focus on the customer, you’ve come to the right place.

As a Senior Sales Manager on the Adapt team, you will report to the Amazon Adapt International Sales Manager and use your several years’ experience helping to bridge the gap between permanent Sales Manager's coverage on Fortune 500 accounts. You will sell digital advertising solutions to C-Level and their ad agencies to successfully drive revenue targets. You will partner with the permanent Sales Manager you’re supporting and operations team to structure coverage for success, and cross-pollinate learnings with each new account assignment. With your broad and long-standing client-side and agency relationships within the media world, consultative approach and deep understanding of the digital advertising landscape, you will act as a strategic partner to your assigned clients and sell a broad range of advertising solutions that will ensure that their business goals are met. As an individual contributor, you’ll be supported by our operations team and will benefit from working alongside the leadership team that has charted our explosive growth. As a full-time employee, you will leverage your senior leadership skills and depth of experience to help shape the expectations and deliverables of reduced week schedules.

This opportunity is a full-time (40 hour) position, however, if flexibility is important to you, please discuss the reduced week option (30-39 hours) with your recruiter.",1445353
534,"Senior Sales Manager, Adapt",https://www.amazon.jobs/en/jobs/1445351/senior-sales-manager-adapt,['location'],"DESCRIPTION
Amazon Advertising is dedicated to driving measurable outcomes for brand advertisers, agencies, authors, and entrepreneurs. Our ad solutions—including sponsored, display, video, and custom ads—leverage Amazon’s innovations and insights to find, attract, and engage intended audiences throughout their daily journeys. With a range of flexible pricing and buying models, including self-service, managed service, and programmatic ad buying, these solutions help businesses build brand awareness, increase product sales, and more.

The Amazon Adapt team supports the Field Sales Organization during gaps in business coverage due to Leaves of Absence, Roles To Be Hired, and unexpected incremental opportunity. Adapt team members impact the business across verticals, products and roles, and enjoy high-velocity exposure across the organization and customers. In addition, the Adapt team prioritizes opportunity for extreme flexibility, recognizing that great talent comes in many shapes and sizes. One example of this is our flex week (30+ hours) role designed to accommodate a growing demand for flexible work schedules while still delivering bar-raising advertising customer experience and revenue targets. If you’re interested in joining a rapidly growing team working to build a unique, world-class advertising group with a relentless focus on the customer, you’ve come to the right place.

As a Senior Sales Manager on the Adapt team, you will report to the Amazon Adapt International Sales Manager and use your many years experience helping to bridge the gap between permanent Sales Manager coverage on Fortune 500 accounts. You will sell digital advertising solutions to C-Level and their ad agencies to successfully drive revenue targets. You will partner with the permanent Sales Manager you’re supporting and operations team to structure coverage for success, and cross-pollinate learnings with each new account assignment. With your broad and long-standing client-side and agency relationships within the media world, consultative approach and deep understanding of the digital advertising landscape, you will act as a strategic partner to your assigned clients and sell a broad range of advertising solutions that will ensure that their business goals are met. As an individual contributor, you’ll be supported by our operations team and will benefit from working alongside the leadership team that has charted our explosive growth. As a full-time employee, you will leverage your senior leadership skills and depth of experience to help shape the expectations and deliverables of flex week schedules.

This opportunity is a full-time (40 hour) position, however, if flexibility is important to you, please discuss the reduced hour (30-39 hour) option with your recruiter.",1445351
535,DACH Startup Marketing Manager,https://www.amazon.jobs/en/jobs/1444965/dach-startup-marketing-manager,['location'],"DESCRIPTION
Senior Start-Up Marketing Manager DACH - 1 Year Contract

Cloud Computing technology is changing the world. And we are looking for individuals who want to help shape this exciting time with us. If you have a passion for using technology to develop and own the strategy for Marketing across the start-up industries, that focuses on business decision makers and c-level contacts throughout the DACH region, read on…

Amazon Web Services (AWS) is seeking a talented, self-directed Senior Marketing Manager to develop, lead, and execute Marketing across the start –up segment. In this role, you will be responsible for developing and implementing the regional marketing strategy for the start-up business segment in the DACH area, accelerating awareness and adoption of AWS’s cloud computing platform, services and solutions through a proactive, data-driven approach. This is a unique opportunity to play a key role in an exciting, fast growing business.


The Start-up Marketing Manager is responsible for developing, executing and measuring highly impactful local and EMEA marketing campaigns and programs. This includes establishing a good understanding of the customer decision journey, creating a contact and nurture program, closely partnering with key stakeholders to build and accelerate the Marketing generated pipeline in the segment. You will also be acting as a key liaison to the EMEA marketing functions.


The role requires you to work collaboratively with the local the sales organization, business development and the global marketing teams, to build brand awareness in the start-up community and utilize a variety of channels including email, social, web and online advertising next to providing support for Trade shows and/or Corporate Events.


Do you look around corners for ways to impact industries by leveraging effective marketing strategies? Are you interested in working closely with start-up customers to explain what a ‘digital transformation’ looks and feels like and how technology can help drive a business model? Do you want to help start-up customers in Germany, Austria and Switzerland (DACH) and learn how technology can change their business?

Come build the future with us.",1444965
536,Kernel/Hypervisor Engineer,https://www.amazon.jobs/en/jobs/1444885/kernel-hypervisor-engineer,['location'],"DESCRIPTION
As an organization, we believe in making a big difference in people’s lives. We do so by building ground technology that enables innovation to solve complex challenges. We engineer pioneering virtualization software that serves as the foundation to driving innovation efficiently, and nimbly. We influence the different layers of the stack, while attentively listening to customer input.

EC2 Accelerated Nitro is the organization that drives the engineering parts of the EC2 Accelerated Computing business, and that crafts and releases the hypervisors that power the EC2 Nitro fleet. We build highly operable quiescent software that provides near bare metal performance to EC2 instances. We also integrate hardware accelerators (GPUs, FPGAs, etc.) into the EC2 instance families to support advanced workloads, such as machine learning, high performance computing, inference or graphics processing.

EC2 Accelerated Nitro is looking for a Software Development Engineer to work on the system software at the core of EC2, the AWS service that provides secure, resizable compute capacity in the cloud. You will have the chance to make a significant impact on our systems, our business and, most importantly, our customers.

With solid software engineering knowledge, and interest to grow in the virtualization space, you will partner up with expert engineers of the field, and make a real difference in the world, building solutions to challenging problems that affect millions of people.",1444885
537,BEM Beauftragter (m/w/d),https://www.amazon.jobs/en/jobs/1444361/bem-beauftragter-m-w-d,['location'],"DESCRIPTION
Als BEM-Beauftragter (m/w/d) bist du für den Wiedereingliederungsprozess von langzeiterkrankten Mitarbeitern zuständig. Hierbei erarbeitest du gemeinsam mit dem erkrankten Mitarbeiter Maßnahmen zur Wiedereingliederung und unterstützt und betreust ihn während des Prozesses. Darüber hinaus sprichst du dich mit verschiedenen Ämtern ab, hältst Rücksprache mit den Area Managern und trägst Sorge für die Dokumentation der Fälle, die du betreust.

Deine Herausforderung:
· Eigenständige Betreuung und Unterstützung von langzeiterkrankten Mitarbeitern
· Erstellung von individuellen Maßnahmenplänen
· Führen vertraulicher Gespräche mit einzelnen Mitarbeitern
· Enge Zusammenarbeit in einem kleinen Team
· Absprachen mit Ämtern und externen Servicestellen
· Absprachen mit internen Abteilungen (v.a. Operations, HR, Betriebsrat, Safety) und einzelnen Area Managern
· Dokumentation und Verwaltung der einzelnen Eingliederungsfälle
· Bearbeitung von Projekten im betrieblichen Gesundheitsmanagement",1444361
538,Gruppenleiter ICQA (m/w/d),https://www.amazon.jobs/en/jobs/1444357/gruppenleiter-icqa-m-w-d,['location'],"DESCRIPTION
Wir glauben, dass bei Amazon jeder Tag ""Day One"" ist.
Ein Tag, den ersten Schritt zu tun. Ein Tag, sich neuen Herausforderungen zu stellen. Und heute könnte der Tag sein, an dem Sie selbst Teil einer großen Idee werden. Ein Tag, an dem Sie Ihre eigenen Ideen verwirklichen können. Kommen Sie zu einem Unternehmen, das sich jeden Tag neu erfindet. Bei Amazon zu arbeiten, ist immer wieder aufregend. Ziel von Amazon ist es seit jeher, das kundenorientierteste Unternehmen der Welt zu werden.

Zur Verstärkung unseres Teams am Standort Winsen (Luhe) bei Hamburg suchen wir einen:

Gruppenleiter ICQA (Inventory Control and Quality Assurance) (m/w/d)

Jobnummer: 1444357
Anzahl Stellen: 1
Joblevel: Level 3 (Hourly)
Schicht: Spätschicht
Arbeitstage: Montag - Samstag an 5 Arbeitstagen
Abteilung: ICQA
Startdatum: nach Ausschreibungsende
Befristung der Stelle: unbefristet

In der Funktion des Gruppenleiters sind Sie für die Personalführung und Motivation von ca. 30 - 50 Mitarbeitern sowie für die Organisation der Arbeitsabläufe im Bereich ICQA zuständig. Neben statistischen Erhebungen, Inventur, Analyse und Weiterleitung von Fehlerquellen ist die Kommunikation zu Mitarbeitern, Vorgesetzten und auch anderen Abteilungen ein wichtiger Teil Ihrer täglichen Arbeit. Als Gruppenleiter sind Sie vor allem Vorbild für die Mitarbeiter hinsichtlich fachlicher Kenntnisse, sozialem Verhalten, Engagement, Zuverlässigkeit, Arbeitssicherheit und -qualität.

Verantwortlichkeiten:
· Motivation und fachliche Führung eines Teams von ca. 30 – 50 Mitarbeitern für Inventurkontrollen und Problemlösungen, unter Berücksichtigung unternehmerischer Ziele
· Aufbereitung von Kennzahlen zur Steuerung der operativen Prozesse innerhalb der Inventurkontrollen und Qualitätsanalysen
· Analyse von Prozessen, um Prozessprobleme zu erkennen und Prozesse zu verbessern
· Weiterentwicklung und Verbesserung abteilungsinterner Prozesse
· Problembehebung und Kommunikation via Ticketsystem in englischer Sprache
· Stetiger Informationsaustausch mit anderen Abteilungen",1444357
539,"HR Business Partner - Corporate, Amazon Logistics",https://www.amazon.jobs/en/jobs/1444354/hr-business-partner-corporate-amazon-logistics,['location'],"DESCRIPTION

**This role can be based in Barcelona, Munich, across the UK, or Luxembourg**

Are you a seasoned HR leader that’s adventurous, innovative, able to move at the speed of light, and interested in using your HR skills to help evolve the way we serve our customers? Are you interested in being part of an HR organization that operates as a business, starts with our customers and works backward to deliver meaningful products to our business? Are you passionate about changing customers’ lives for the better? If this sounds exciting to you, then consider joining us as an HR Business Partner, Amazon Logistics in our Worldwide Operations HR team!

This role will partner with business leaders to develop and execute HR strategies focused on talent management, organizational effectiveness, workforce planning, and employee engagement. In addition, they will own programs that run across the broader HR team. To be successful in this role, you must understand business priorities and translate them into the highest impact work. You will help business leaders look around corners with data-driven recommendations that improve performance, retention, and the overall employee experience.

To succeed, you will need a flexible skill set, including the ability to think strategically, execute tactically, and collaborate across many teams, levels, and situations.

Additionally, successful candidates will demonstrate:
· The ability to lead, develop, and inspire a team of HR professionals (may include leading and managing other HR Business Partners) in a high growth, rapidly changing environment
· The ability to understand business goals as well as design and implement new approaches, policies and procedures to effect continual improvements in business objectives, productivity and development of HR within the company
· The desire and ability to be an influential and credible HR leader within the team, including setting the tone, agenda, and direction of the HR team and providing the necessary support, follow up, and leadership to ensure the team achieves desired results
· Understand the entire talent system and each stage of the employee lifecycle and applies that understanding to craft integrated solutions that are thoughtful and reinforced by upstream and downstream talent programs
· A strong solutions focus and be comfortable working in an environment which demands strong deliverables along with the ability to identify problems and drive appropriate solutions
· Bias for action, strong work ethic, and desire to achieve excellence
· Operates with autonomy and discretion
· A true hands-on approach as well as the ability to successfully monitor the ""pulse"" of the employees to ensure a high level of employee engagement
· Experience with rapid and complex changing work environment

· Ability to support a teams within a 24/7 environment, that has multiple shifts and a significant staffing ramp during our seasonal peak in the fourth quarter

Success in this role will require influential partnership with middle and senior management within the organization to execute the HR strategies that foster organizational and people effectiveness. The individual in this role must understand business priorities and translate them into an HR agenda that supports the business as it grows. Additionally, the individual in this role is accountable for partnering with leadership to teach, coach, and cultivate the Amazon culture by ensuring the Leadership Principles are taught, lived, and integrated in each component of the talent system at Amazon.",1444354
540,Senior Corporate HR Business Partner - Amazon Logistics,https://www.amazon.jobs/en/jobs/1444353/senior-corporate-hr-business-partner-amazon-logistics,['location'],"DESCRIPTION

**This role can be based in Barcelona, Munich, across the UK, or Luxembourg**

Are you a seasoned HR leader that’s adventurous, innovative, able to move at the speed of light, and interested in using your HR skills to help evolve the way we serve our customers? Are you interested in being part of an HR organization that operates as a business, starts with our customers and works backward to deliver meaningful products to our business? Are you passionate about changing customers’ lives for the better? If this sounds exciting to you, then consider joining us as a Senior HR Business Partner, Amazon Logistics in our Worldwide Operations HR team!

This role will partner with business leaders to develop and execute HR strategies focused on talent management, organizational effectiveness, workforce planning, and employee engagement. In addition, they will own programs that run across the broader HR team. To be successful in this role, you must understand business priorities and translate them into the highest impact work. You will help business leaders look around corners with data-driven recommendations that improve performance, retention, and the overall employee experience.

To succeed, you will need a flexible skill set, including the ability to think strategically, execute tactically, and collaborate across many teams, levels, and situations.

Additionally, successful candidates will demonstrate:
· The ability to lead, develop, and inspire a team of HR professionals (may include leading and managing other HR Business Partners) in a high growth, rapidly changing environment
· The ability to understand business goals as well as design and implement new approaches, policies and procedures to effect continual improvements in business objectives, productivity and development of HR within the company
· The desire and ability to be an influential and credible senior HR leader within the team, including setting the tone, agenda, and direction of the HR team and providing the necessary support, follow up, and leadership to ensure the team achieves desired results
· Understand the entire talent system and each stage of the employee lifecycle and applies that understanding to craft integrated solutions that are thoughtful and reinforced by upstream and downstream talent programs
· A strong solutions focus and be comfortable working in an environment which demands strong deliverables along with the ability to identify problems and drive appropriate solutions
· Bias for action, strong work ethic, and desire to achieve excellence
· Operates with autonomy and discretion
· A true hands-on approach as well as the ability to successfully monitor the ""pulse"" of the employees to ensure a high level of employee engagement
· Experience with rapid and complex changing work environment

· Ability to support a teams within a 24/7 environment, that has multiple shifts and a significant staffing ramp during our seasonal peak in the fourth quarter

Success in this role will require influential partnership with middle and senior management within the organization to execute the HR strategies that foster organizational and people effectiveness. The individual in this role must understand business priorities and translate them into an HR agenda that supports the business as it grows. Additionally, the individual in this role is accountable for partnering with leadership to teach, coach, and cultivate the Amazon culture by ensuring the Leadership Principles are taught, lived, and integrated in each component of the talent system at Amazon.",1444353
541,Specialist Solutions Architect - Customer Experience,https://www.amazon.jobs/en/jobs/1444321/specialist-solutions-architect-customer-experience,['location'],"DESCRIPTION
Location: This role will cover the DACH market and can be based in any Germany, Switzerland or Austria location within this region.

Would you enjoy helping customers enhance their customer experience strategy with some of the most fascinating innovations available today? Are you excited by learning more about cloud technologies and the latest in domains like artificial intelligence, machine learning, real-time data streaming and database analytics? Do you relish the idea of assisting customers build up their skills to architect inventive and reliable solutions?

In this role, you will have the opportunity to enhance your knowledge around Amazon Connect, our Cloud Contact Center service, which integrates Amazon Lex (a natural language chatbot powered by the same engine as Alexa), Amazon Kinesis (real-time streaming as used in IoT), AWS Lambda (serverless code execution), Amazon DynamoDB (key-value and document databases), Amazon QuickSight (machine learning-powered business intelligence) and a range of other services. Furthermore, you will be able to bring or develop your coding expertise to when you build demonstration capabilities. You will leverage this expertise to guide enterprise customers in UK and Eire and across EMEA.

As a Connect Specialist Solutions Architect, you will innovate and scale architectural best practices around building and operating customer experience workloads by collaborating with customers, developing content and enabling the wider community to adopt the AWS portfolio around Amazon Connect, our cloud contact center service.

Becoming your customers’ trusted advisor thanks to your technical expertise in customer experience, you will share recommendations around security, cost, performance, reliability and operational efficiency to accelerate key projects at our customers.

Inside AWS, you are an ambassador of our customers. You will articulate customer needs by synthesizing your observations from customer engagements and market trends around customer experience workloads to inform the roadmap of AWS features.

In this role, your creativity will link technology to tangible solutions, with the opportunity to define cloud-native reference architectures for a variety of use cases. You will integrate AWS Services, using Python, Node.JS or a similar language, to demo to customers how they can achieve their business outcomes.

Specialist Solutions Architects are thought leaders in AWS technology and industry trends in the customer experience space who create and share best practices through white papers, code samples, workshops, user groups and blog posts.

If you are enthusiastic about enabling AWS customers on the art of the possible, while challenging the impossible, come and build the future with us.",1444321
542,Workforce Staffing Manager / Manager Personalplanung m/w/d - Winsen - fixed term contract,https://www.amazon.jobs/en/jobs/1444244/workforce-staffing-manager-manager-personalplanung-m-w-d-winsen-fixed-term-contract,['location'],"DESCRIPTION
Wir glauben, dass bei Amazon jeder Tag ""Day One"" ist.
Ein Tag, den ersten Schritt zu tun. Ein Tag, sich neuen Herausforderungen zu stellen. Und heute könnte der Tag sein, an dem Du selbst Teil einer großen Idee wirst. Ein Tag, an dem Du Deine eigenen Ideen verwirklichen kannst. Bei Amazon zu arbeiten, ist immer wieder aufregend. Ziel von Amazon ist es seit jeher, das kundenorientierteste Unternehmen der Welt zu werden.",1444244
